plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
44,20137,connected,,,compute-001,be0-port0,server,be-rail-leaf-01,E1/1/1,leaf
44,20138,connected,,,compute-001,be1-port0,server,be-rail-leaf-01,E1/1/2,leaf
44,20139,connected,,,compute-001,be2-port0,server,be-rail-leaf-01,E1/2/1,leaf
44,20140,connected,,,compute-001,be3-port0,server,be-rail-leaf-01,E1/2/2,leaf
44,20141,connected,,,compute-001,be4-port0,server,be-rail-leaf-02,E1/1/1,leaf
44,20142,connected,,,compute-001,be5-port0,server,be-rail-leaf-02,E1/1/2,leaf
44,20143,connected,,,compute-001,be6-port0,server,be-rail-leaf-02,E1/2/1,leaf
44,20144,connected,,,compute-001,be7-port0,server,be-rail-leaf-02,E1/2/2,leaf
44,20145,connected,,,compute-001,fe-p0,server,fe-leaf-01,E1/1/1,leaf
44,20146,connected,,,compute-001,fe-p1,server,fe-leaf-02,E1/1/1,leaf
44,20147,connected,,,compute-002,be0-port0,server,be-rail-leaf-01,E1/3/1,leaf
44,20148,connected,,,compute-002,be1-port0,server,be-rail-leaf-01,E1/3/2,leaf
44,20149,connected,,,compute-002,be2-port0,server,be-rail-leaf-01,E1/4/1,leaf
44,20150,connected,,,compute-002,be3-port0,server,be-rail-leaf-01,E1/4/2,leaf
44,20151,connected,,,compute-002,be4-port0,server,be-rail-leaf-02,E1/3/1,leaf
44,20152,connected,,,compute-002,be5-port0,server,be-rail-leaf-02,E1/3/2,leaf
44,20153,connected,,,compute-002,be6-port0,server,be-rail-leaf-02,E1/4/1,leaf
44,20154,connected,,,compute-002,be7-port0,server,be-rail-leaf-02,E1/4/2,leaf
44,20155,connected,,,compute-002,fe-p0,server,fe-leaf-01,E1/1/2,leaf
44,20156,connected,,,compute-002,fe-p1,server,fe-leaf-02,E1/1/2,leaf
44,20157,connected,,,compute-003,be0-port0,server,be-rail-leaf-01,E1/5/1,leaf
44,20158,connected,,,compute-003,be1-port0,server,be-rail-leaf-01,E1/5/2,leaf
44,20159,connected,,,compute-003,be2-port0,server,be-rail-leaf-01,E1/6/1,leaf
44,20160,connected,,,compute-003,be3-port0,server,be-rail-leaf-01,E1/6/2,leaf
44,20161,connected,,,compute-003,be4-port0,server,be-rail-leaf-02,E1/5/1,leaf
44,20162,connected,,,compute-003,be5-port0,server,be-rail-leaf-02,E1/5/2,leaf
44,20163,connected,,,compute-003,be6-port0,server,be-rail-leaf-02,E1/6/1,leaf
44,20164,connected,,,compute-003,be7-port0,server,be-rail-leaf-02,E1/6/2,leaf
44,20165,connected,,,compute-003,fe-p0,server,fe-leaf-01,E1/1/3,leaf
44,20166,connected,,,compute-003,fe-p1,server,fe-leaf-02,E1/1/3,leaf
44,20167,connected,,,compute-004,be0-port0,server,be-rail-leaf-01,E1/7/1,leaf
44,20168,connected,,,compute-004,be1-port0,server,be-rail-leaf-01,E1/7/2,leaf
44,20169,connected,,,compute-004,be2-port0,server,be-rail-leaf-01,E1/8/1,leaf
44,20170,connected,,,compute-004,be3-port0,server,be-rail-leaf-01,E1/8/2,leaf
44,20171,connected,,,compute-004,be4-port0,server,be-rail-leaf-02,E1/7/1,leaf
44,20172,connected,,,compute-004,be5-port0,server,be-rail-leaf-02,E1/7/2,leaf
44,20173,connected,,,compute-004,be6-port0,server,be-rail-leaf-02,E1/8/1,leaf
44,20174,connected,,,compute-004,be7-port0,server,be-rail-leaf-02,E1/8/2,leaf
44,20175,connected,,,compute-004,fe-p0,server,fe-leaf-01,E1/1/4,leaf
44,20176,connected,,,compute-004,fe-p1,server,fe-leaf-02,E1/1/4,leaf
44,20177,connected,,,compute-005,be0-port0,server,be-rail-leaf-01,E1/9/1,leaf
44,20178,connected,,,compute-005,be1-port0,server,be-rail-leaf-01,E1/9/2,leaf
44,20179,connected,,,compute-005,be2-port0,server,be-rail-leaf-01,E1/10/1,leaf
44,20180,connected,,,compute-005,be3-port0,server,be-rail-leaf-01,E1/10/2,leaf
44,20181,connected,,,compute-005,be4-port0,server,be-rail-leaf-02,E1/9/1,leaf
44,20182,connected,,,compute-005,be5-port0,server,be-rail-leaf-02,E1/9/2,leaf
44,20183,connected,,,compute-005,be6-port0,server,be-rail-leaf-02,E1/10/1,leaf
44,20184,connected,,,compute-005,be7-port0,server,be-rail-leaf-02,E1/10/2,leaf
44,20185,connected,,,compute-005,fe-p0,server,fe-leaf-01,E1/3/1,leaf
44,20186,connected,,,compute-005,fe-p1,server,fe-leaf-02,E1/3/1,leaf
44,20187,connected,,,compute-006,be0-port0,server,be-rail-leaf-01,E1/11/1,leaf
44,20188,connected,,,compute-006,be1-port0,server,be-rail-leaf-01,E1/11/2,leaf
44,20189,connected,,,compute-006,be2-port0,server,be-rail-leaf-01,E1/12/1,leaf
44,20190,connected,,,compute-006,be3-port0,server,be-rail-leaf-01,E1/12/2,leaf
44,20191,connected,,,compute-006,be4-port0,server,be-rail-leaf-02,E1/11/1,leaf
44,20192,connected,,,compute-006,be5-port0,server,be-rail-leaf-02,E1/11/2,leaf
44,20193,connected,,,compute-006,be6-port0,server,be-rail-leaf-02,E1/12/1,leaf
44,20194,connected,,,compute-006,be7-port0,server,be-rail-leaf-02,E1/12/2,leaf
44,20195,connected,,,compute-006,fe-p0,server,fe-leaf-01,E1/3/2,leaf
44,20196,connected,,,compute-006,fe-p1,server,fe-leaf-02,E1/3/2,leaf
44,20197,connected,,,compute-007,be0-port0,server,be-rail-leaf-01,E1/13/1,leaf
44,20198,connected,,,compute-007,be1-port0,server,be-rail-leaf-01,E1/13/2,leaf
44,20199,connected,,,compute-007,be2-port0,server,be-rail-leaf-01,E1/14/1,leaf
44,20200,connected,,,compute-007,be3-port0,server,be-rail-leaf-01,E1/14/2,leaf
44,20201,connected,,,compute-007,be4-port0,server,be-rail-leaf-02,E1/13/1,leaf
44,20202,connected,,,compute-007,be5-port0,server,be-rail-leaf-02,E1/13/2,leaf
44,20203,connected,,,compute-007,be6-port0,server,be-rail-leaf-02,E1/14/1,leaf
44,20204,connected,,,compute-007,be7-port0,server,be-rail-leaf-02,E1/14/2,leaf
44,20205,connected,,,compute-007,fe-p0,server,fe-leaf-01,E1/3/3,leaf
44,20206,connected,,,compute-007,fe-p1,server,fe-leaf-02,E1/3/3,leaf
44,20207,connected,,,compute-008,be0-port0,server,be-rail-leaf-01,E1/15/1,leaf
44,20208,connected,,,compute-008,be1-port0,server,be-rail-leaf-01,E1/15/2,leaf
44,20209,connected,,,compute-008,be2-port0,server,be-rail-leaf-01,E1/16/1,leaf
44,20210,connected,,,compute-008,be3-port0,server,be-rail-leaf-01,E1/16/2,leaf
44,20211,connected,,,compute-008,be4-port0,server,be-rail-leaf-02,E1/15/1,leaf
44,20212,connected,,,compute-008,be5-port0,server,be-rail-leaf-02,E1/15/2,leaf
44,20213,connected,,,compute-008,be6-port0,server,be-rail-leaf-02,E1/16/1,leaf
44,20214,connected,,,compute-008,be7-port0,server,be-rail-leaf-02,E1/16/2,leaf
44,20215,connected,,,compute-008,fe-p0,server,fe-leaf-01,E1/3/4,leaf
44,20216,connected,,,compute-008,fe-p1,server,fe-leaf-02,E1/3/4,leaf
44,20217,connected,,,compute-009,be0-port0,server,be-rail-leaf-01,E1/17/1,leaf
44,20218,connected,,,compute-009,be1-port0,server,be-rail-leaf-01,E1/17/2,leaf
44,20219,connected,,,compute-009,be2-port0,server,be-rail-leaf-01,E1/18/1,leaf
44,20220,connected,,,compute-009,be3-port0,server,be-rail-leaf-01,E1/18/2,leaf
44,20221,connected,,,compute-009,be4-port0,server,be-rail-leaf-02,E1/17/1,leaf
44,20222,connected,,,compute-009,be5-port0,server,be-rail-leaf-02,E1/17/2,leaf
44,20223,connected,,,compute-009,be6-port0,server,be-rail-leaf-02,E1/18/1,leaf
44,20224,connected,,,compute-009,be7-port0,server,be-rail-leaf-02,E1/18/2,leaf
44,20225,connected,,,compute-009,fe-p0,server,fe-leaf-01,E1/5/1,leaf
44,20226,connected,,,compute-009,fe-p1,server,fe-leaf-02,E1/5/1,leaf
44,20227,connected,,,compute-010,be0-port0,server,be-rail-leaf-01,E1/19/1,leaf
